band_name,album,song_name,listen_date
Elvis Costello & The Attractions,Imperial Bedroom (remastered with bonus tracks),Human Hands,2/24/09
Elvis Costello & The Attractions,The Very Best Of (1977-86),Radio Radio,2/20/09
Elvis Costello & The Attractions,The Very Best Of (1977-86),Good Year For The Roses,2/12/09
Elvis Costello & The Attractions,The Very Best Of (1977-86),Watching The Detectives,2/12/09
Elvis Costello & The Attractions,The Very Best Of (1977-86),Accidents Will Happen,9/26/08
Elvis Costello & The Attractions,The Very Best Of (1977-86),Pump It Up,9/25/08
Elvis Costello & The Attractions,When I Was Cruel Retail,tear off your own head,9/24/08
Elvis Costello & The Attractions,,Oliver's Army,9/17/08
Elvis Costello & The Attractions,,New Amsterdam,8/27/08
Elvis Costello & The Attractions,,All This Useless Beauty,8/25/08
Elvis Costello & The Attractions,,Beyond Belief,8/18/08
Elvis Costello & The Attractions,,Good Year For The Roses,8/14/08
Elvis Costello & The Attractions,The Best of Elvis Costello & the Attractions,Almost Blue,8/11/08
Elvis Costello & The Attractions,,Oliver's Army,7/30/08
Elvis Costello & The Attractions,,Man Out Of Time,7/14/08
Elvis Costello & The Attractions,,Man Out Of Time,7/10/08
Elvis Costello & The Attractions,,Beyond Belief,6/6/08
Elvis Costello & The Attractions,,High Fidelity,6/6/08
Elvis Costello & The Attractions,,Watching The Detectives,6/5/08
Elvis Costello & The Attractions,,Beautiful,5/28/08
Elvis Costello & The Imposters,The Delivery Man,Heart Shaped Bruise,5/16/11
Elvis Costello & The Imposters,The Delivery Man,Monkey To Man,4/28/11
Elvis Costello & The Imposters,The Delivery Man,Button My Lip,4/9/11
Elvis Costello & The Imposters,The Delivery Man,Monkey To Man,6/17/10
Elvis Costello & The Imposters,The Delivery Man,Nothing Clings Like Ivy,1/27/10
Elvis Costello & The Imposters,The Delivery Man,Needle Time,1/18/10
Elvis Costello & The Imposters,The Delivery Man,Needle Time,1/18/10
Elvis Costello & The Imposters,The Delivery Man,Heart Shaped Bruise,12/24/09
Elvis Costello & The Imposters,The Delivery Man,Either Side Of The Same Town,11/30/09
Elvis Costello & The Imposters,The Delivery Man,Country Darkness,3/12/09
Elvis Costello & The Imposters,The Delivery Man,The Name Of This Thing Is Not Love,2/25/09
Elvis Costello and the Brodsky Quartet,The Juliet Letters,The Birds Will Still Be Singing,7/13/11
Elvis Costello and the Brodsky Quartet,The Juliet Letters,Taking My Life In Your Hands,12/9/10
Elvis Costello and the Brodsky Quartet,The Juliet Letters,Dead Letter,6/15/10
Elvis Costello and the Brodsky Quartet,The Juliet Letters,The First To Leave,4/7/10
Elvis Costello and the Brodsky Quartet,The Juliet Letters,The Letter Home,12/28/09
Elvis Costello and the Brodsky Quartet,The Juliet Letters,The Letter Home,12/28/09
Elvis Costello and the Brodsky Quartet,The Juliet Letters,For Other Eyes,10/23/09
Elvis Costello and the Brodsky Quartet,The Juliet Letters,Deliver Us,6/22/09
Elvis Costello and the Brodsky Quartet,The Juliet Letters,This Offer Is Unrepeatable,3/4/09
Elvis Costello and the Brodsky Quartet,The Juliet Letters,For Other Eyes,2/26/09
Elvis Costello and the Brodsky Quartet,The Juliet Letters,The Letter Home,2/24/09
Elvis Costello/The Dirty Dozen Brass Band,,Chewing Gum,6/26/08
Elvis Presley,Elvis Live,Unchained Melody - Elvis Live version,6/11/12
Elvis Presley,Elvis Now,I Was Born About Ten Thousand Years Ago,1/15/12
Elvis Presley,,Anything That's Part of You,8/11/08
Elvis Presley,,Suspicious Minds,8/8/08
Elvis Presley,,Hound Dog,8/6/08
Elvis Presley,,Little Sister,8/1/08
Elvis Presley,,Bossa Nova Baby,7/31/08
Elvis Presley,,It's Now or Never,7/25/08
Elvis Presley,,Ain't That Loving You Baby,7/21/08
Elvis Presley,,Suspicious Minds,7/18/08
Elvis Presley,,Love Me Tender,7/10/08
Elvis Presley,,Loving You,6/30/08
Elvis Presley,,An American Trilogy,7/17/07
Elvis Presley,,Dixie Land,8/2/06
Elvis Presley,,Dixie Land,7/24/06
Elvis Presley,,Dixie Land,7/20/06
Embrace,Drawn From Memory,New Adam New Eve,9/16/09
Embryo,Bad Heads & Bad Cats,Klondyke Netti,3/3/10
emc  X,Sunset In Tijuana - Single,Sunset In Tijuana,2/17/11
Emerson Lake & Palmer,Emerson Lake & Palmer,Knife Edge,4/19/10
Emerson Lake & Palmer,Works Volume 2,When The Apple Blossoms Bloom In The Windmills Of Your Mind I'll Be Your Valentine,7/7/08
Emily Remler,East To Wes,Blues For Herb,4/1/10
Emily Zuzik,Esopus #14: Artists,Ernst Kirchner,11/24/11
Eminem,The Marshall Mathers LP,The Real Slim Shady - Album Version (Edited),4/10/14
Eminem,The Marshall Mathers LP,Remember Me?,11/25/11
Eminem,The Marshall Mathers LP,The Real Slim Shady,11/25/11
Eminem,Infinite (Europe Reissue),Maxine,8/3/11
Eminem,Infinite,Infinite,8/2/11
Eminem,The Hits and Unreleased (Remastered),Phat Beats,8/2/11
Eminem,Diss MeDiss You(Disc 2),Still Dont Give A Fuck,8/2/11
Eminem,The Singles Boxset,The Way I Am (Unedited Version,8/2/11
Eminem,Off the Wall,Murder Murder (Unrel,8/2/11
Eminem,Don't Call Me Marshall,back down royce (feat d12),6/21/11
Eminem,Don't Call Me Marshall,the cross (remix) (bonus track,6/21/11
Eminem,Hits and Unreleased,Quitter,6/10/11
Eminem,Hits and Unreleased,Stan,6/10/11
Eminem,Double - Disk 1,Get U Mad,6/10/11
Eminem,Diss MeDiss You(Disc 2),Still Dont Give A Fuck,6/10/11
Eminem,Infinite,Jealosy Woes,6/9/11
Eminem,Encore : The Instrumentals,Evil Deeds,6/8/11
Eminem,Diss MeDiss You(Disc 2),Detroit Grammer(Nelly Diss),6/7/11
Eminem,The Freestyle Show - Disk 2,tim westwood pt3,6/1/11
Eminem,Double - Disk 2,Turn Me Loose F. Limp Bizkit,6/1/11
Eminem,The Singles Boxset,Cleanin' Out My Closet,6/1/11
Eminem,Infinite (Europe Reissue),Infinite,5/31/11
Eminem,More Maximum,It's Been Empty Round Here,5/31/11
Eminem,Fucking Crazy,Fuck Off,5/27/11
Eminem,The Underground Collection,Hell Bound,5/26/11
Eminem,The Eminem Show,Without Me,5/26/11
Eminem,The Marshall Mathers LP,Who Knew,5/26/11
Eminem,The Freestyle Show - Disk 1,Freestyle With Biggie,5/19/11
Eminem,Curtain Call - The Hits,Sing for the Moment,5/17/11
Eminem,Infinite (Europe Reissue),Backstabber,5/13/11
Eminem,The Singles Boxset,Rabbit Run,5/9/11
Eminem,Hits and Unreleased,Phat Beats (skit),5/5/11
Eminem,Off the Wall,Our House,5/5/11
Eminem,Infinite (Europe Reissue),Radio Freestyle 1,5/4/11
Eminem,Straight From the Lab EP,Monkey See Monkey Do,4/27/11
Eminem,More Maximum,Toying With Infamy,4/15/11
Eminem,Fucking Crazy,The Show Down,4/15/11
Eminem,Encore,Encore / Curtains Down (Feat. Dr. Dre & 50 Cent) (Produced By Dr. Dre & Mark Batson),4/15/11
Eminem,Diss MeDiss You(Disc 1),Intro,4/12/11
Eminem,The Hits & Unreleased Vol. 2,How Come (feat. D12),4/10/11
Eminem,Infinite (Europe Reissue),Jealousy Woes II,4/10/11
Eminem,Double - Disk 1,Can-I-Bitch (Canibus And Jerma,4/9/11
Eminem,Double - Disk 1,Say My Name F. Xzibit And Nate,4/9/11
Eminem,The Eminem Show,Square Dance,3/30/11
Eminem,Platinum Collection 2001,Bitch Please II,3/30/11
Eminem,The Eminem Show,The Kiss (Skit),3/30/11
Eminem,The Freestyle Show - Disk 1,Im Cancerous,3/28/11
Eminem,Platinum Collection 2001,My Name Is,3/4/11
Eminem,The Eminem Show,Drips,3/1/11
Eminem,Curtain Call - The Hits,Without Me,2/25/11
Eminem,Infinite (Europe Reissue),Rare Studio Track 4,2/24/11
Eminem,The Freestyle Show - Disk 2,tim westwood pt7,2/17/11
Eminem,Platinum Collection 2001,Real Slim Shady,2/9/11
Eminem,Rap Attack,It's Murda(Cable Guy Remix)(Ft,2/9/11
Eminem,Infinite (Europe Reissue),Rare Studio Track 6,2/9/11
Eminem,Psycho,Are You Afraid(Freestyle),2/8/11
Eminem,The Underground Collection,Drastic Measures,2/8/11
Eminem,Double - Disk 1,What If I Was White F. Sticky,2/4/11
Eminem,8 Mile,8 Mile,1/4/11
Eminem,Marshall Mathers (Slowed & Chopped),Kill You,12/24/10
Eminem,The Marshall Mathers LP,I'm Back,11/30/10
Eminem,The Singles Boxset,The Real Slim Shady,11/19/10
Eminem,The Singles Boxset,Steve Berman,11/18/10
Eminem,The Eminem Show,Say Goodbye Hollywood,11/17/10
Eminem,The Hits & Unreleased Vol. 2,Sing for the Moment,11/8/10
Eminem,The Freestyle Show - Disk 2,Tim Westwood Pt8,11/3/10
Eminem,Platinum Collection 2001,Guilty Conscience,10/28/10
Eminem,Rap Attack,Back That Azz Up(Remix)(Ft. Na,10/28/10
Eminem,Don't Call Me Marshall,don't push me (feat 50 cent),10/28/10
Eminem,The Singles Boxset,The Real Slim Shady,10/26/10
Eminem,More Maximum,On the Shady Side of Town,10/1/10
Eminem,Slim Shady LP,Still Don't Give a Fuck,9/30/10
Eminem,Double - Disk 1,Get U Mad,9/30/10
Eminem,The Marshall Mathers LP,Marshall Mathers,7/8/10
Eminem,Slim Shady EP,Intro (Slim Shady),6/29/10
Eminem,Fucking Crazy,Flyest Material,6/29/10
Eminem,Off the Wall,Hellbound,6/28/10
Eminem,Infinite,Jealousy,6/17/10
Eminem,The Hits & Unreleased Vol. 2,Go to Sleep (feat. DMX & Obie Trice),6/17/10
Eminem,Platinum Collection 2001,Guilty Conscience,6/17/10
Eminem,Encore,Big Weenie (Produced By Dr. Dre),6/15/10
Eminem,Curtain Call - The Hits,Fack,6/10/10
Eminem,The Singles Boxset,Wanksta (Eminem's Version),6/10/10
Eminem,Double - Disk 2,Keep Talkin F. D-12 (Ja Rule A,6/9/10
Eminem,The Underground Collection,3hree 6ix 5ive,6/8/10
Eminem,The Underground Collection,Macosa Remix,6/8/10
Eminem,Slim Shady EP,Just the Two of Us,6/4/10
Eminem,Fucking Crazy,My Name is (Rock Star Remix),6/4/10
Eminem,Curtain Call - The Hits,Like Toy Soldiers,6/3/10
Eminem,Infinite,Maxine,6/3/10
Eminem,The Eminem Show,The Kiss (Skit),6/2/10
Eminem,Curtain Call - The Hits,The Real Slim Shady,5/27/10
Eminem,Curtain Call - The Hits,The Real Slim Shady,5/26/10
Eminem,Platinum Collection 2001,Dead Wrong,5/18/10
Eminem,Encore,Rain Man (Produced By Dr. Dre),5/17/10
Eminem,The Marshall Mathers LP,Ken Kaniff (Skit),5/17/10
Eminem,Infinite (Europe Reissue),Open Mic,5/17/10
Eminem,Off the Wall,If I Get Locked Up Tonight,5/12/10
Eminem,8 Mile,Lose Yourself,5/12/10
Eminem,Fucking Crazy,Green and Gold,5/10/10
Eminem,Slim Shady LP,Just Don't Give a Fuck,5/7/10
Eminem,More Maximum,The '8 Mile' Left Behind,4/30/10
Eminem,Hits and Unreleased,Just Don't Give a Fuck,4/19/10
Eminem,Straight From the Lab EP,We Are Americans,4/15/10
Eminem,Straight From the Lab EP,We Are Americans,4/15/10
Eminem,Eminem Is Back,rock city fwat royce da 5'9,4/14/10
Eminem,Fucking Crazy,Flyest Material,4/14/10
Eminem,Double - Disk 2,Outro (Booking Info),4/14/10
Eminem,Hits and Unreleased,Lose Yourself (Bonus),3/17/10
Eminem,The Freestyle Show - Disk 2,Freestyle,3/12/10
Eminem,The Freestyle Show - Disk 2,Rhymin With Proof,3/11/10
Eminem,Diss MeDiss You(Disc 2),Quitter Hit Em' Up(Everlast Diss),3/11/10
Eminem,Encore,Mosh (Produced By Dr. Dre & Mark Batson),3/8/10
Eminem,Don't Call Me Marshall,Say My Name,3/8/10
Eminem,Off the Wall,We Shine,3/8/10
Eminem,Infinite,Infinite,3/4/10
Eminem,E,Rabbit Run (from the 8 Mile soundtrack),2/23/10
Eminem,Encore,My 1st Single (Produced By Eminem),2/22/10
Eminem,Platinum Collection 2001,Forget About Dre,2/13/10
Eminem,Infinite,It's OK,2/13/10
Eminem,Don't Call Me Marshall,Slut Phone Call (Skit),2/12/10
Eminem,The Eminem Show,Say Goodbye Hollywood,2/12/10
Eminem,The Freestyle Show - Disk 1,Chokin This Pig,2/8/10
Eminem,Marshall Mathers (Slowed & Chopped),Stan,2/1/10
Eminem,The Singles Boxset,Rabbit Run,1/31/10
Eminem,Diss MeDiss You(Disc 1),I'm Marshall(Canibus Diss),1/25/10
Eminem,Slim Shady LP,Rock Bottom,1/25/10
Eminem,Fucking Crazy,Fucking Crazy,1/19/10
Eminem,Straight From the Lab EP,We Are Americans,1/17/10
Eminem,The Eminem Show,The Kiss (Skit),12/4/09
Eminem,The Eminem Show,Without Me,12/2/09
Eminem,The Eminem Show,Square Dance,10/22/09
Eminem,8 mile soundtrack,Lose Yourself,2/24/09
Eminem,2001,Forgot About Dre,2/20/09
Eminem,,Forgot About Dre,8/8/08
Eminem,Slim Shady LP,My Name Is,7/15/08
Eminem,,The Real Slim Shady,6/27/08
Eminem,,The Real Slim Shady,6/26/08
Emmylou Harris,Profile: Best of Emmylou Harris,Making Believe,10/30/14
Emmylou Harris,Wrecking Ball,Wrecking Ball,10/23/14
Emmylou Harris,Heartaches & Highways: The Very Best Of Emmylou Harris,Making Believe,8/24/14
Emmylou Harris,Wrecking Ball,Wrecking Ball,1/28/14
Emmylou Harris,Wrecking Ball,Wrecking Ball,1/27/14
Emmylou Harris,Heartaches & Highways: The Very Best Of Emmylou Harris,Making Believe,1/17/14
Emmylou Harris,Heartaches & Highways: The Very Best Of Emmylou Harris,Making Believe,1/17/14
Emmylou Harris,Wrecking Ball,Wrecking Ball,11/20/13
Emmylou Harris,On the Road,1917,10/11/13
Emmylou Harris,On the Road,Blue Bayou,10/10/13
Emmylou Harris,On the Road,All I Left Behind,10/10/13
Emmylou Harris,On the Road,Valerie,10/10/13
Emmylou Harris,On the Road,High Sierra,10/10/13
Emmylou Harris,On the Road,Icy Blue Heart,10/10/13
Emmylou Harris,On the Road,Raise The Dead,10/10/13
Emmylou Harris,On the Road,For a Dancer,10/10/13
Emmylou Harris,On the Road,Loving the Highway Man,10/10/13
Emmylou Harris,Luxury Liner,Making Believe,9/7/13
Emmylou Harris,Luxury Liner,You're Supposed to Be Feeling Good,9/7/13
Emmylou Harris,Luxury Liner,Making Believe,9/7/13
Emmylou Harris,Luxury Liner,Pancho & Lefty,9/7/13
Emmylou Harris,Luxury Liner,Luxury Liner,9/7/13
Emmylou Harris,Luxury Liner,Making Believe,9/7/13
Emmylou Harris,Profile: Best of Emmylou Harris,Making Believe,8/5/13
Emmylou Harris,Profile: Best of Emmylou Harris,Making Believe,8/5/13
Emmylou Harris,Profile: Best of Emmylou Harris,Making Believe,8/5/13
Emmylou Harris,Heartaches & Highways: The Very Best Of Emmylou Harris,Making Believe - Remastered LP Version,7/25/13
Emmylou Harris,Wrecking Ball,Wrecking Ball,6/11/13
Emmylou Harris,Old Yellow Moon,Here We Are,4/27/13
Emmylou Harris,Old Yellow Moon,Back When We Were Beautiful,4/27/13
Emmylou Harris,Old Yellow Moon,Bluebird Wine,4/27/13
Emmylou Harris,Old Yellow Moon,Dreaming My Dreams,4/27/13
Emmylou Harris,Old Yellow Moon,Black Caffeine,4/27/13
Emmylou Harris,Old Yellow Moon,Chase the Feeling,4/27/13
Emmylou Harris,Old Yellow Moon,Open Season On My Heart,4/27/13
Emmylou Harris,Old Yellow Moon,Spanish Dancer,4/27/13
Emmylou Harris,Old Yellow Moon,Invitation To The Blues,4/27/13
Emmylou Harris,Old Yellow Moon,Hanging Up My Heart,4/27/13
Emmylou Harris,Heartaches & Highways: The Very Best Of Emmylou Harris,Making Believe - Remastered LP Version,4/26/13
Emmylou Harris,Heartaches & Highways: The Very Best Of Emmylou Harris,Making Believe - Remastered LP Version,4/26/13
Emmylou Harris,Wrecking Ball,Wrecking Ball,3/12/13
Emmylou Harris,Wrecking Ball,Wrecking Ball,3/7/13
Emmylou Harris,Wrecking Ball,Wrecking Ball,3/1/13
Emmylou Harris,Wrecking Ball,Wrecking Ball,12/3/12
Emmylou Harris,Profile: Best of Emmylou Harris,Making Believe,10/24/12
Emmylou Harris,Heartaches & Highways: The Very Best Of Emmylou Harris,Making Believe - Remastered LP Version,10/24/12
Emmylou Harris,Heartaches & Highways: The Very Best Of Emmylou Harris,Making Believe - Remastered LP Version,10/23/12
Emmylou Harris,Profile: Best of Emmylou Harris,Making Believe,10/23/12
Emmylou Harris,Heartaches & Highways: The Very Best Of Emmylou Harris,Making Believe - Remastered LP Version,10/23/12
Emmylou Harris,Wrecking Ball,Wrecking Ball,10/10/12
Emmylou Harris,Wrecking Ball,Wrecking Ball,10/10/12
Emmylou Harris,Wrecking Ball,Wrecking Ball,4/10/12
Emmylou Harris,Wrecking Ball,Orphan Girl,4/10/12
Emmylou Harris,Wrecking Ball,Every Grain of Sand,4/10/12
Emmylou Harris,Wrecking Ball,Deeper Well,4/10/12
Emmylou Harris,Wrecking Ball,Goin' Back To Harlan,4/10/12
Emmylou Harris,Wrecking Ball,Wrecking Ball,4/10/12
Emmylou Harris,Wrecking Ball,Wrecking Ball,3/24/12
Emmylou Harris,Wrecking Ball,Wrecking Ball,3/8/12
Emmylou Harris,All I Intended to Be,Broken Man's Lament,3/4/12
Emmylou Harris,Heartaches & Highways: The Very Best Of Emmylou Harris,Wayfaring Stranger - Remastered LP Version,3/4/12
Emmylou Harris,Wrecking Ball,Wrecking Ball,3/3/12
Emmylou Harris,Wrecking Ball,Wrecking Ball,3/3/12
Emmylou Harris,Wrecking Ball,Wrecking Ball,2/22/12
Emmylou Harris,Wrecking Ball,Wrecking Ball,2/22/12
Emmylou Harris,Wrecking Ball,Wrecking Ball,2/21/12
Emmylou Harris,All I Intended to Be,Old Five and Dimers Like Me,2/19/12
Emmylou Harris,Heartaches & Highways: The Very Best Of Emmylou Harris,Making Believe - Remastered LP Version,2/19/12
Emmylou Harris,Wrecking Ball,Wrecking Ball,2/19/12
Emmylou Harris,Wrecking Ball,Wrecking Ball,2/18/12
Emmylou Harris,All I Intended to Be,How She Could Sing the Wildwood Flower,2/18/12
Emmylou Harris,Wrecking Ball,Wrecking Ball,2/10/12
Emmylou Harris,Wrecking Ball,Wrecking Ball,2/9/12
Emmylou Harris,Wrecking Ball,Wrecking Ball,2/9/12
Emmylou Harris,Wrecking Ball,Wrecking Ball,2/9/12
Emmylou Harris,Wrecking Ball,Wrecking Ball,2/7/12
Emmylou Harris,Profile: Best of Emmylou Harris,Making Believe,2/2/12
Emmylou Harris,Wrecking Ball,Wrecking Ball,2/2/12
Emmylou Harris,Profile: Best of Emmylou Harris,Boulder to Birmingham,2/1/12
Emmylou Harris,Profile: Best of Emmylou Harris,Two More Bottles of Wine,2/1/12
Emmylou Harris,Profile: Best of Emmylou Harris,Too Far Gone,2/1/12
Emmylou Harris,Profile: Best of Emmylou Harris,If I Could Only Win Your Love,2/1/12
Emmylou Harris,Profile: Best of Emmylou Harris,Together Again,2/1/12
Emmylou Harris,Profile: Best of Emmylou Harris,Easy From Now On,2/1/12
Emmylou Harris,Profile: Best of Emmylou Harris,Making Believe,2/1/12
Emmylou Harris,Profile: Best of Emmylou Harris,[You Never Can Tell] C'est La Vie,2/1/12
Emmylou Harris,Profile: Best of Emmylou Harris,To Daddy,2/1/12
Emmylou Harris,Profile: Best of Emmylou Harris,Sweet Dreams,2/1/12
Emmylou Harris,Profile: Best of Emmylou Harris,Making Believe,2/1/12
